Nombre,Candidato,Score_nombre,Dirección,Dirección_candidato,Score_dirección
Liceo Clasico en Computacion,Liceo Clásico en Computación,92.85714285714286,4A. CALLE 5 - 52,4TA. CALLE 5 - 52,96.96969696969697
Centro de Formacion Turistica e Informatica Liceo Tecpan,Centro de Formación Turística e Informática Liceo Tecpán,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Centro de Formación Turística e Informática Liceo Tecpán,Centro de Formacion Turistica e Informatica Liceo Tecpan,92.85714285714286,2A. CALLE 4 - 43 ZONA 3,2A. CALLE 4 - 43 ZONA 3,100.0
Liceo de Computacion Siglo 21 No.3,Liceo de Computación Siglo 21 No. 3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computacion Siglo 21 No.3,Liceo de Computación Siglo 21 No. 3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computación Siglo 21 No. 3,Liceo de Computacion Siglo 21 No.3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computacion Siglo 21 No.3,Liceo de Computación Siglo 21 No. 3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computación Siglo 21 No. 3,Liceo de Computacion Siglo 21 No.3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computacion Siglo 21 No.3,Liceo de Computación Siglo 21 No. 3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo Cristiano Verdad LCV Sede Mixco,Liceo Cristiano Verdad LCV Mixco,92.7536231884058,15 AVENIDA 01 - 72 COLONIA VALLE DEL SOL ZONA 4,15 AVENIDA 1 - 72 COLONIA VALLE DEL SOL ZONA 4,98.9247311827957
Liceo Cristiano Verdad LCV Mixco,Liceo Cristiano Verdad LCV Sede Mixco,92.7536231884058,15 AVENIDA 1 - 72 COLONIA VALLE DEL SOL ZONA 4,15 AVENIDA 01 - 72 COLONIA VALLE DEL SOL ZONA 4,98.9247311827957
Liceo de Computación Siglo 21 No. 3,Liceo de Computacion Siglo 21 No.3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computación Siglo 21 No. 3,Liceo de Computacion Siglo 21 No.3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computacion Siglo 21 No.3,Liceo de Computación Siglo 21 No. 3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Colegio de Informática Imb-pc No.1,Colegio de Informatica Imb-pc No. 1,92.7536231884058,CALZADA SAN JUAN 31 - 97 Y 32 AVENIDA 4 - 04 ZONA 7 GUATEMALA,"CALZADA SAN JUAN Y 32 AVENIDA 31 - 97, 31 - 99 Y 4 - 04 ZONA 7 GUATEMALA",91.72932330827068
Liceo de Computación Siglo 21 No. 3,Liceo de Computacion Siglo 21 No.3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computación Siglo 21 No. 3,Liceo de Computacion Siglo 21 No.3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Liceo de Computacion Siglo 21 No.3,Liceo de Computación Siglo 21 No. 3,92.7536231884058,13 CALLE 9 - 60,13 CALLE 9 - 60,100.0
Colegio Mixto Bilingue Intercultural Q´ij,Colegio Mixto Bilingue Intercultural Q Ij,92.6829268292683,11A. CALLE 06 - 03 ZONA 1,11 CALLE 06 - 03 ZONA 1,95.83333333333334
Colegio Mixto Bilingue Intercultural Q Ij,Colegio Mixto Bilingue Intercultural Q´ij,92.6829268292683,11 CALLE 06 - 03 ZONA 1,11A. CALLE 06 - 03 ZONA 1,95.83333333333334
Centro Educativo José Martí,Centro Educativo Jose Marti,92.5925925925926,5A AVENIDA 3 - 60 ZONA 1,5A. AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo Jose Marti,Centro Educativo José Martí,92.5925925925926,5A. AVENIDA 3 - 60 ZONA 1,5A AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo Jose Marti,Centro Educativo José Martí,92.5925925925926,5A. AVENIDA 3 - 60 ZONA 1,5A AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo José Martí,Centro Educativo Jose Marti,92.5925925925926,5A AVENIDA 3 - 60 ZONA 1,5A. AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo José Martí,Centro Educativo Jose Marti,92.5925925925926,5A AVENIDA 3 - 60 ZONA 1,5A. AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo Jose Marti,Centro Educativo José Martí,92.5925925925926,5A. AVENIDA 3 - 60 ZONA 1,5A AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo José Martí,Centro Educativo Jose Marti,92.5925925925926,5A AVENIDA 3 - 60 ZONA 1,5A. AVENIDA 3 - 60 ZONA 1,97.95918367346938
Centro Educativo Jose Marti,Centro Educativo José Martí,92.5925925925926,5A. AVENIDA 3 - 60 ZONA 1,5A AVENIDA 3 - 60 ZONA 1,97.95918367346938
Colegio Parroquial Monseñor Andrés Girón,Colegio Parroquial Monse%or Andres Giron,92.5,ALDEA TAJUMUCO,ALDEA TAJUMUCO,100.0
Colegio Parroquial Monse%or Andres Giron,Colegio Parroquial Monseñor Andrés Girón,92.5,ALDEA TAJUMUCO,ALDEA TAJUMUCO,100.0
Centro Tecnologico de Computación la Merced,Centro Tecnologico de Computacion la Merced S.a.,92.3076923076923,5TA. CALLE 10 - 22,5A. CALLE 10 - 22,97.14285714285714
Colegio de Inteligencias Multiples,Colegio Inteligencias Múltiples,92.3076923076923,7A. AVENIDA 7 - 13 ZONA 1,7A. AVENIDA 7 - 13 ZONA 1,100.0
Centro Educativo Privado Mixto Monte Horeb,Centro Educativo Privado Monte Horeb,92.3076923076923,4A. CALLE 12 - 27 ZONA 7 COLONIA QUINTA SAMAYOA,4A. CALLE 12 - 27 COLONIA QUINTA SAMAYOA ZONA 7,100.0
Centro Educativo Privado Monte Horeb,Centro Educativo Privado Mixto Monte Horeb,92.3076923076923,4 CALLE 12 - 27 COLONIA QUINTA SAMAYOA ZONA 7,4A. CALLE 12 - 27 ZONA 7 COLONIA QUINTA SAMAYOA,97.82608695652173
Centro Educativo Privado Monte Horeb,Centro Educativo Privado Mixto Monte Horeb,92.3076923076923,4A. CALLE 12 - 27 COLONIA QUINTA SAMAYOA ZONA 7,4A. CALLE 12 - 27 ZONA 7 COLONIA QUINTA SAMAYOA,100.0
Centro Educativo Privado Mixto Monte Horeb,Centro Educativo Privado Monte Horeb,92.3076923076923,4A. CALLE 12 - 27 ZONA 7 COLONIA QUINTA SAMAYOA,4TA. CALLE 12 - 27 COLONIA QUINTA SAMAYOA,90.9090909090909
Centro Tecnologico de Computacion la Merced S.a.,Centro Tecnologico de Computación la Merced,92.3076923076923,5A. CALLE 10 - 22,5TA. CALLE 10 - 22,97.14285714285714
Centro Educativo Privado Monte Horeb,Centro Educativo Privado Mixto Monte Horeb,92.3076923076923,4TA. CALLE 12 - 27 COLONIA QUINTA SAMAYOA,4A. CALLE 12 - 27 ZONA 7 COLONIA QUINTA SAMAYOA,90.9090909090909
Colegio Inteligencias Múltiples,Colegio de Inteligencias Multiples,92.3076923076923,7A. AVENIDA 7 - 13 ZONA 1,7A. AVENIDA 7 - 13 ZONA 1,100.0
Centro Educativo Privado Mixto Monte Horeb,Centro Educativo Privado Monte Horeb,92.3076923076923,4A. CALLE 12 - 27 ZONA 7 COLONIA QUINTA SAMAYOA,4 CALLE 12 - 27 COLONIA QUINTA SAMAYOA ZONA 7,97.82608695652173
Instituto Comercial de Computos Avanzados Inccav,Instituto Comercial de Computos Avanzados,92.13483146067416,4 AVENIDA 15 - 94 SUR FINAL,4A AVENIDA 15 - 94 SUR FINAL,98.18181818181819
Instituto Comercial de Computos Avanzados,Instituto Comercial de Computos Avanzados Inccav,92.13483146067416,4A. AVENIDA 15 - 94 SUR FINAL,4 AVENIDA 15 - 94 SUR FINAL,96.42857142857143
Instituto Comercial de Computos Avanzados Inccav,Instituto Comercial de Computos Avanzados,92.13483146067416,4 AVENIDA 15 - 94 SUR FINAL,4A. AVENIDA 15 - 94 SUR FINAL,96.42857142857143
Instituto Comercial de Computos Avanzados,Instituto Comercial de Computos Avanzados Inccav,92.13483146067416,4A AVENIDA 15 - 94 SUR FINAL,4 AVENIDA 15 - 94 SUR FINAL,98.18181818181819
Colegio Privado Mixto de Estudios Avanzados Avanzados Nuevo Horizonte,Colegio Privado Mixto Centro de Estudios Avanzados Nuevo Horizonte,91.85185185185185,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Colegio Privado Mixto Centro de Estudios Avanzados Nuevo Horizonte,Colegio Privado Mixto de Estudios Avanzados Avanzados Nuevo Horizonte,91.85185185185185,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Colegio Privado Mixto Centro de Estudios Avanzados Nuevo Horizonte,Colegio Privado Mixto de Estudios Avanzados Avanzados Nuevo Horizonte,91.85185185185185,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Colegio Privado Mixto Centro de Estudios Avanzados Nuevo Horizonte,Colegio Privado Mixto de Estudios Avanzados Avanzados Nuevo Horizonte,91.85185185185185,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Colegio Privado Mixto de Estudios Avanzados Avanzados Nuevo Horizonte,Colegio Privado Mixto Centro de Estudios Avanzados Nuevo Horizonte,91.85185185185185,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Colegio Privado Mixto de Estudios Avanzados Avanzados Nuevo Horizonte,Colegio Privado Mixto Centro de Estudios Avanzados Nuevo Horizonte,91.85185185185185,CALLE PRINCIPAL,CALLE PRINCIPAL,100.0
Centro Educativo de Formación y Capacitación Don Bosco,Centro Educativo Retalteco de Formación y Capacitación Don Bosco,91.52542372881356,4A. AVENIDA 3 - 03 ZONA 1,4A. AVENIDA 3 - 03 ZONA 1,100.0
Centro Educativo Retalteco de Formación y Capacitación Don Bosco,Centro Educativo de Formación y Capacitación Don Bosco,91.52542372881356,4A. AVENIDA 3 - 03 ZONA 1,4A. AVENIDA 3 - 03 ZONA 1,100.0
Liceo Integral de Enseñanza Comercial,Liceo Integral de Enseñanza Comercial -liec-,91.35802469135803,"SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN","SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN",100.0
Liceo Integral de Enseñanza Comercial,Liceo Integral de Enseñanza Comercial -liec-,91.35802469135803,"SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN","SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN",100.0
Liceo Integral de Enseñanza Comercial -liec-,Liceo Integral de Enseñanza Comercial,91.35802469135803,"SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN","SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN",100.0
Liceo Integral de Enseñanza Comercial -liec-,Liceo Integral de Enseñanza Comercial,91.35802469135803,"SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN","SECTOR LOS TRES REYES, LOTE 5E ZONA 7 ALDEA EL PAJÓN",100.0
Centro Tecnologico de Computación la Merced,Centro Tecnologico de Computacion la Merced S. A.,91.30434782608697,5TA. CALLE 10 - 22,5A CALLE 10 - 22,94.11764705882352
Centro Tecnologico de Computacion la Merced S. A.,Centro Tecnologico de Computación la Merced,91.30434782608697,5A CALLE 10 - 22,5TA. CALLE 10 - 22,94.11764705882352
Instituto Privado Mixto Prof. Jose Otilio Flores Carbajal,Instituto Privado Mixto Vespertino Prof. Jose Otilio Flores Carbajal,91.2,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Instituto Privado Mixto Prof. Jose Otilio Flores Carbajal,Instituto Privado Mixto Vespertino Prof. Jose Otilio Flores Carbajal,91.2,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Instituto Tecnologico de Computacion de Oriente Itco,Instituto Tecnológico de Computación de Oriente,90.9090909090909,"8VA. CALLE 4 - 42 ZONA 1, BARRIO LATINO","8A. CALLE 4 - 42 ZONA 1, BARRIO LATINO",98.7012987012987
Liceo Sinaí,Liceo Sinai,90.9090909090909,BARRIO LAS FLORES,BARRIO LAS FLORES,100.0
Liceo Sinaí,Liceo Sinai,90.9090909090909,BARRIO LAS FLORES,BARRIO LAS FLORES,100.0
Liceo Sinai,Liceo Sinaí,90.9090909090909,BARRIO LAS FLORES,BARRIO LAS FLORES,100.0
Liceo Sinai,Liceo Sinaí,90.9090909090909,BARRIO LAS FLORES,BARRIO LAS FLORES,100.0
Liceo Integral Cientifico en Computacion,Colegio Liceo Integral Cientifico en Computacion,90.9090909090909,4A. AVENIDA 5 - 80 ZONA 2,4A. AVENIDA 5 - 80 ZONA 2,100.0
Instituto Tecnológico de Computación de Oriente,Instituto Tecnologico de Computacion de Oriente Itco,90.9090909090909,"8A. CALLE 4 - 42 ZONA 1, BARRIO LATINO","8VA. CALLE 4 - 42 ZONA 1, BARRIO LATINO",98.7012987012987
Instituto Guatemalteco de Educacion Radiofonica,Instituto Guatemalteco de Educación Radiofónica Iger,90.9090909090909,11 AVENIDA 18 - 45 CIUDAD NUEVA,"11 AVENIDA 18 - 45, CIUDAD NUEVA",98.41269841269842
Liceo Integral Cientifico en Computacion,Colegio Liceo Integral Cientifico en Computacion,90.9090909090909,4A. AVENIDA 5 - 80 ZONA 2,4A. AVENIDA 5 - 80 ZONA 2,100.0
Colegio Liceo Integral Cientifico en Computacion,Liceo Integral Cientifico en Computacion,90.9090909090909,4A. AVENIDA 5 - 80 ZONA 2,4A. AVENIDA 5 - 80 ZONA 2,100.0
Colegio Liceo Integral Cientifico en Computacion,Liceo Integral Cientifico en Computacion,90.9090909090909,4A. AVENIDA 5 - 80 ZONA 2,4A. AVENIDA 5 - 80 ZONA 2,100.0
Instituto Guatemalteco de Educación Radiofónica Iger,Instituto Guatemalteco de Educacion Radiofonica,90.9090909090909,"11 AVENIDA 18 - 45, CIUDAD NUEVA",11 AVENIDA 18 - 45 CIUDAD NUEVA,98.41269841269842
Instituto Privado Mixto Tecnologico Experimental Vocacional Federico Taylor,Instituto Privado Mixto Tecnológico Experimental Federico Taylor,90.64748201438849,7A. AVENIDA 4 - 38,7A. AVENIDA 4 - 38,100.0
Instituto Privado Mixto Tecnológico Experimental Federico Taylor,Instituto Privado Mixto Tecnologico Experimental Vocacional Federico Taylor,90.64748201438849,7A. AVENIDA 4 - 38,7A. AVENIDA 4 - 38,100.0
Centro Educativo Privado Mixto Vision Integral -cevi,Centro Educativo Privado Mixto Vision Integral - Cevi-,90.56603773584906,ALDEA LAS POZAS,ALDEA LAS POZAS,100.0
Centro Educativo Privado Mixto Vision Integral - Cevi-,Centro Educativo Privado Mixto Vision Integral -cevi,90.56603773584906,ALDEA LAS POZAS,ALDEA LAS POZAS,100.0
Instituto Nacional de Educacion Diversificada la Estancia,Instituto Nacional de Educacion Diversificada por Madurez la Estancia,90.47619047619048,50 CALLE 41 - 89 LA ESTANCIA,50 CALLE 41 - 89 LA ESTANCIA,100.0
Instituto Nacional de Educacion Diversificada por Madurez la Estancia,Instituto Nacional de Educacion Diversificada la Estancia,90.47619047619048,50 CALLE 41 - 89 LA ESTANCIA,50 CALLE 41 - 89 LA ESTANCIA,100.0
Liceo San Juan Pablo II,Liceo Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo Juan Pablo II,Liceo San Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo Juan Pablo II,Liceo San Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo San Juan Pablo II,Liceo Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo San Juan Pablo II,Liceo Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo Juan Pablo II,Liceo San Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo Juan Pablo II,Liceo San Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo Juan Pablo II,Liceo San Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo Juan Pablo II,Liceo San Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo San Juan Pablo II,Liceo Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo San Juan Pablo II,Liceo Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Liceo San Juan Pablo II,Liceo Juan Pablo II,90.47619047619048,BARRIO EL CENTRO,BARRIO EL CENTRO,100.0
Colegio Centro Educativo Retalteco de Formacion Integral,Centro Educativo Retalteco de Formación Integral,90.38461538461539,8A. AVENIDA 8 - 01 ZONA 1,8VA. AVENIDA 8 - 01 ZONA 1,98.0392156862745
Centro Educativo Retalteco de Formación Integral,Colegio Centro Educativo Retalteco de Formacion Integral,90.38461538461539,8VA. AVENIDA 8 - 01 ZONA 1,8A. AVENIDA 8 - 01 ZONA 1,98.0392156862745
Centro Educativo Retalteco de Formación Integral,Colegio Centro Educativo Retalteco de Formacion Integral,90.38461538461539,8A. AVENIDA 8 - 01 ZONA 1,8A. AVENIDA 8 - 01 ZONA 1,100.0
Colegio Centro Educativo Retalteco de Formacion Integral,Centro Educativo Retalteco de Formación Integral,90.38461538461539,8A. AVENIDA 8 - 01 ZONA 1,8A. AVENIDA 8 - 01 ZONA 1,100.0
Centro Educativo Mixto Montenevado,Centro Educativo Montenevado,90.32258064516128,3A. AVENIDA 10 - 29,3A. AVENIDA 10 - 29,100.0
Centro Educativo Montenevado,Centro Educativo Mixto Montenevado,90.32258064516128,3A. AVENIDA 10 - 29,3A AVENIDA 10 - 29,97.2972972972973
Centro Educativo Montenevado,Centro Educativo Mixto Montenevado,90.32258064516128,3A. AVENIDA 10 - 29,3A AVENIDA 10 - 29,97.2972972972973
Centro Educativo Mixto Montenevado,Centro Educativo Montenevado,90.32258064516128,3A AVENIDA 10 - 29,3A. AVENIDA 10 - 29,97.2972972972973
Centro Educativo Montenevado,Centro Educativo Mixto Montenevado,90.32258064516128,3A. AVENIDA 10 - 29,3ERA. AVENIDA 10 - 29,95.0
Centro Educativo Mixto Montenevado,Centro Educativo Montenevado,90.32258064516128,3ERA. AVENIDA 10 - 29,3A. AVENIDA 10 - 29,95.0
Centro Educativo Montenevado,Centro Educativo Mixto Montenevado,90.32258064516128,3A. AVENIDA 10 - 29,3ERA. AVENIDA 10 - 29,95.0
Liceo Técnico Liberador Karol Wojtila,Colegio Liceo Técnico Liberador Karol Wojtila,90.2439024390244,BARRIO COTZAN,BARRIO COTZAN,100.0
Colegio Liceo Técnico Liberador Karol Wojtila,Liceo Técnico Liberador Karol Wojtila,90.2439024390244,BARRIO COTZAN,BARRIO COTZAN,100.0
Centro Cultural Sagrada Familia No. 2,Colegio Centro Cultural Sagrada Familia No. 2,90.2439024390244,"LOTES 64, 65 Y 66 MANZANA A, SECTOR 10, PRADOS DE VILLA HERMOSA, ZONA 7","LOTE 64, 65 Y 66, MANZANA A, SECTOR 10 PRADOS DE VILLA HERMOSA",91.72932330827068
Colegio Centro Cultural Sagrada Familia No. 2,Centro Cultural Sagrada Familia No. 2,90.2439024390244,"LOTE 64, 65 Y 66, MANZANA A, SECTOR 10 PRADOS DE VILLA HERMOSA","LOTES 64, 65 Y 66 MANZANA A, SECTOR 10, PRADOS DE VILLA HERMOSA, ZONA 7",91.72932330827068
Instituto Privado Rafaén Arévalo Martínez,Instituto Privado Rafael Arevalo Martinez,90.2439024390244,3RA. AVENIDA 10 - 59 ZONA 4 BZRRIO COLOMBITA,3A AVE 10 - 59 ZONA 4 BARRIO COLOMBITA,90.2439024390244
Instituto Privado Rafael Arevalo Martinez,Instituto Privado Rafaén Arévalo Martínez,90.2439024390244,3A AVE 10 - 59 ZONA 4 BARRIO COLOMBITA,3RA. AVENIDA 10 - 59 ZONA 4 BZRRIO COLOMBITA,90.2439024390244
Instituto Privado Rafael Arevalo Martinez,Instituto Privado Rafaén Arévalo Martínez,90.2439024390244,3A. AVENIDA 10 - 59 ZONA 4 BARRIO COLOMBITA,3RA. AVENIDA 10 - 59 ZONA 4 BZRRIO COLOMBITA,96.55172413793103
Colegio Privado Mixto Santa Marta Villa Señor,Colegio Mixto Santa Marta Villa Señor,90.2439024390244,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Instituto Privado Rafaén Arévalo Martínez,Instituto Privado Rafael Arevalo Martinez,90.2439024390244,3RA. AVENIDA 10 - 59 ZONA 4 BZRRIO COLOMBITA,3A. AVENIDA 10 - 59 ZONA 4 BARRIO COLOMBITA,96.55172413793103
Colegio Mixto Santa Marta Villa Señor,Colegio Privado Mixto Santa Marta Villa Señor,90.2439024390244,CABECERA MUNICIPAL,CABECERA MUNICIPAL,100.0
Centro Educativo Cristiano Fuente de Vida Número 2,Centro Educativo Cristiano Fuente de Vida,90.10989010989012,6A. AVENIDA 1 - 67 ZONA 19 COLONIA LA FLORIDA,6A. AVENIDA 1 - 57 ZONA 19 COLONIA LA FLORIDA,97.77777777777777
Centro Educativo Cristiano Fuente de Vida,Centro Educativo Cristiano Fuente de Vida Número 2,90.10989010989012,6A. AVENIDA 1 - 57 ZONA 19 COLONIA LA FLORIDA,6A. AVENIDA 1 - 67 ZONA 19 COLONIA LA FLORIDA,97.77777777777777
Centro Educativo Cristiano Fuente de Vida Número 2,Centro Educativo Cristiano Fuente de Vida,90.10989010989012,6A. AVENIDA 1 - 67 ZONA 19 COLONIA LA FLORIDA,6A. AVENIDA 1 - 57 ZONA 19 COLONIA LA FLORIDA,97.77777777777777
Centro Tecnológico de Computación la Merced,Centro Tecnologico de Computacion la Merced S.a.,90.10989010989012,5TA. CALLE 10 - 22,5A. CALLE 10 - 22,97.14285714285714
Centro Tecnologico de Computacion la Merced S.a.,Centro Tecnológico de Computación la Merced,90.10989010989012,5A. CALLE 10 - 22,5TA. CALLE 10 - 22,97.14285714285714
Centro Educativo Cristiano Fuente de Vida Número 2,Centro Educativo Cristiano Fuente de Vida,90.10989010989012,6A. AVENIDA 1 - 67 ZONA 19 COLONIA LA FLORIDA,6A. AVENIDA 1 - 57 ZONA 19 COLONIA LA FLORIDA,97.77777777777777
Centro Educativo Cristiano Fuente de Vida Número 2,Centro Educativo Cristiano Fuente de Vida,90.10989010989012,6A. AVENIDA 1 - 67 ZONA 19 COLONIA LA FLORIDA,6A. AVENIDA 1 - 57 ZONA 19 COLONIA LA FLORIDA,97.77777777777777
Instituto Privado Mixto Profesional Educación Ipef,Instituto Privado Mixto Profesional Educación del Futuro Ipef,90.09009009009009,CENTRO URBANO,CENTRO URBANO,100.0
Instituto Privado Mixto Profesional Educación del Futuro Ipef,Instituto Privado Mixto Profesional Educación Ipef,90.09009009009009,CENTRO URBANO,CENTRO URBANO,100.0
Liceo Cristiano Rey Salomón,Liceo Cristiano Rey Salomón No. 2,90.0,5A. CALLE 7 - 29 ZONA 4,5A. CALLE 7 - 29 ZONA 4,100.0
Liceo Cristiano Rey Salomón No. 2,Liceo Cristiano Rey Salomón,90.0,5A. CALLE 7 - 29 ZONA 4,5A. CALLE 7 - 29 ZONA 4,100.0
Liceo Cristiano Rey Salomón No. 2,Liceo Cristiano Rey Salomón,90.0,5A. CALLE 7 - 29 ZONA 4,5A. CALLE 7 - 29 ZONA 4,100.0
Liceo Cristiano Rey Salomón,Liceo Cristiano Rey Salomón No. 2,90.0,5A. CALLE 7 - 29 ZONA 4,5A. CALLE 7 - 29 ZONA 4,100.0
Liceo Cristiano Rey Salomón No. 2,Liceo Cristiano Rey Salomón,90.0,5A. CALLE 7 - 29 ZONA 4,5A. CALLE 7 - 29 ZONA 4,100.0
Liceo Cristiano Rey Salomón,Liceo Cristiano Rey Salomón No. 2,90.0,5A. CALLE 7 - 29 ZONA 4,5A. CALLE 7 - 29 ZONA 4,100.0
Instituto Comercial de Computos Avanzados Inccav,Instituto Comercial de Cómputos Avanzados,89.8876404494382,4 AVENIDA 15 - 94 SUR FINAL,4A. AVENIDA 15 - 94 SUR FINAL,96.42857142857143
Instituto Comercial de Computos Avanzados Inccav,Instituto Comercial de Cómputos Avanzados,89.8876404494382,4 AVENIDA 15 - 94 SUR FINAL,4A. AVENIDA 15 - 94 SUR FINAL,96.42857142857143
Instituto Comercial de Cómputos Avanzados,Instituto Comercial de Computos Avanzados Inccav,89.8876404494382,4A. AVENIDA 15 - 94 SUR FINAL,4 AVENIDA 15 - 94 SUR FINAL,96.42857142857143
Instituto Comercial de Cómputos Avanzados,Instituto Comercial de Computos Avanzados Inccav,89.8876404494382,4A. AVENIDA 15 - 94 SUR FINAL,4 AVENIDA 15 - 94 SUR FINAL,96.42857142857143
Colegio Privado Urbano Mixto Monterrey,Colegio Privado Mixto Monterrey,89.85507246376811,4A CALLE 10 - 39 ZONA 4 RESIDENCIALES ANA LUCIA,4TA. CALLE 10 - 39 ZONA 4 RESIDENCIALES ANA LUCIA,97.91666666666666
Colegio Privado Mixto Monterrey,Colegio Privado Urbano Mixto Monterrey,89.85507246376811,4TA. CALLE 10 - 39 ZONA 4 RESIDENCIALES ANA LUCIA,4A CALLE 10 - 39 ZONA 4 RESIDENCIALES ANA LUCIA,97.91666666666666
